Time,Wind Turbine,Periodic Consumer,Power To Grid,Battery Storage,Power from Battery
2614.00,14.3226,19.8143,-5.4917,0.0000,0.0000
2614.17,25.7903,19.0937,0.0000,1.1161,-6.6966
2614.33,0.0476,20.5353,-13.7910,0.0000,6.6966
2614.50,28.5341,20.3356,0.0000,1.3664,-8.1984
2614.67,8.6721,19.3265,-2.4560,0.0000,8.1984
2614.83,16.4357,18.9031,-2.4674,0.0000,0.0000
2615.00,17.1470,19.6522,-2.5052,0.0000,0.0000
2615.17,2.8863,19.3487,-16.4624,0.0000,0.0000
2615.33,24.5949,19.6356,0.0000,0.8266,-4.9593
2615.50,11.3528,18.5678,-2.2557,0.0000,4.9593
2615.67,6.3023,18.3318,-12.0295,0.0000,0.0000
2615.83,0.0373,19.3849,-19.3475,0.0000,0.0000
2616.00,22.3780,18.5709,0.0000,0.6345,-3.8071
2616.17,8.2914,18.6118,-6.5133,0.0000,3.8071
2616.33,6.3773,18.5128,-12.1355,0.0000,0.0000
2616.50,4.5580,18.2312,-13.6732,0.0000,0.0000
2616.67,12.1128,18.5529,-6.4400,0.0000,0.0000
2616.83,6.7491,17.9401,-11.1910,0.0000,0.0000
2617.00,8.7184,17.5598,-8.8415,0.0000,0.0000
2617.17,27.2110,16.5769,0.6342,1.6667,-10.0000
2617.33,28.3293,16.5594,1.7699,3.3333,-10.0000
2617.50,0.0229,16.2632,-6.2403,1.6667,10.0000
2617.67,13.7539,17.3593,0.0000,1.0658,3.6054
2617.83,10.7832,16.5932,0.0000,0.0974,5.8100
2618.00,21.9161,17.1897,0.0000,0.8852,-4.7264
2618.17,0.0308,16.0021,-10.6603,0.0000,5.3110
2618.33,18.4538,15.2240,0.0000,0.5383,-3.2298
2618.50,14.7981,15.9308,0.0000,0.3495,1.1327
2618.67,28.8324,15.7304,3.1020,2.0162,-10.0000
2618.83,0.0337,16.0786,-6.0449,0.3495,10.0000
2619.00,20.2210,14.6904,0.0000,1.2713,-5.5305
2619.17,17.5978,14.6013,0.0000,1.7707,-2.9965
2619.33,4.4542,15.0774,-0.6232,0.1040,10.0000
2619.50,18.0195,14.5101,0.0000,0.6889,-3.5094
2619.67,17.1877,13.8935,0.0000,1.2379,-3.2941
2619.83,0.0000,13.3421,-5.9146,0.0000,7.4276
2620.00,0.0100,14.0976,-14.0875,0.0000,0.0000
2620.17,6.0445,13.0826,-7.0381,0.0000,0.0000
2620.33,19.9397,13.7463,0.0000,1.0322,-6.1933
2620.50,12.4243,13.3336,0.0000,0.8807,0.9093
2620.67,29.5690,13.5788,5.9902,2.5473,-10.0000
2620.83,28.7054,12.2422,6.4632,4.2140,-10.0000
2621.00,0.0357,12.3835,-2.3478,2.5473,10.0000
2621.17,21.3564,11.8094,0.0000,4.1385,-9.5470
2621.33,0.0428,11.8465,-1.8037,2.4718,10.0000
2621.50,25.6663,12.1434,3.5229,4.1385,-10.0000
2621.67,21.1029,11.6734,0.0000,5.7101,-9.4295
2621.83,28.3027,12.1104,6.1923,7.3768,-10.0000
2622.00,23.3137,12.0133,1.3003,9.0434,-10.0000
2622.17,18.3119,11.6360,0.0000,10.1561,-6.6759
2622.33,11.5893,11.1684,0.0000,10.2262,-0.4209
2622.50,0.0402,11.6457,-1.6055,8.5596,10.0000
2622.67,24.1500,10.6900,3.4600,10.2262,-10.0000
2622.83,29.9258,10.3689,9.5569,11.8929,-10.0000
2623.00,28.8927,10.5295,8.3633,13.5596,-10.0000
2623.17,0.0053,10.7092,-0.7039,11.8929,10.0000
2623.33,3.1945,10.7811,0.0000,10.6285,7.5866
2623.50,12.4140,10.5388,0.0000,10.9410,-1.8752
2623.67,13.7941,10.4851,0.0000,11.4925,-3.3090
2623.83,0.0295,10.0060,0.0000,9.8297,9.9765
2624.00,17.6564,10.0067,0.0000,11.1047,-7.6497
2624.17,0.0257,9.6881,0.0000,9.4943,9.6624
2624.33,15.4203,10.3869,0.0000,10.3332,-5.0335
2624.50,25.4658,10.5151,4.9508,11.9999,-10.0000
2624.67,2.8287,9.6003,0.0000,10.8713,6.7716
2624.83,0.0509,9.6442,0.0000,9.2724,9.5932
2625.00,30.5310,9.9149,10.0851,10.9391,-10.0000
2625.17,14.7317,10.0463,0.0000,11.7200,-4.6854
2625.33,25.5198,10.1430,5.3767,13.3866,-10.0000
2625.50,0.0060,9.7748,0.0000,11.7585,9.7688
2625.67,3.6380,9.8840,0.0000,10.7175,6.2461
2625.83,13.1622,9.7716,0.0000,11.2826,-3.3906
2626.00,0.0000,9.8967,0.0000,9.6332,9.8967
2626.17,0.0517,10.5765,-0.5248,7.9665,10.0000
2626.33,31.0021,10.5195,9.4805,9.6332,-10.0000
2626.50,26.0691,10.5410,5.5281,11.2998,-10.0000
2626.67,26.2398,10.3455,5.8943,12.9665,-10.0000
2626.83,11.0196,10.0644,0.0000,13.1257,-0.9551
2627.00,21.7297,10.5764,1.1532,14.7923,-10.0000
2627.17,14.5639,10.4813,0.0000,15.4728,-4.0826
2627.33,10.7576,10.8198,0.0000,15.4624,0.0622
2627.50,0.0215,11.1669,-1.1455,13.7957,10.0000
2627.67,12.8907,11.5572,0.0000,14.0180,-1.3335
2627.83,17.2950,11.0120,0.0000,15.0652,-6.2830
2628.00,0.0185,11.5654,-1.5468,13.3985,10.0000
2628.17,11.1335,11.3356,0.0000,13.3648,0.2022
2628.33,20.9190,11.9812,0.0000,14.8544,-8.9378
2628.50,28.6364,12.2618,6.3746,16.5211,-10.0000
2628.67,11.1674,11.7880,0.0000,16.4176,0.6207
2628.83,19.8427,12.7411,0.0000,17.6012,-7.1016
2629.00,18.6224,12.8174,0.0000,18.5687,-5.8050
2629.17,0.0487,12.7299,-2.6813,16.9021,10.0000
2629.33,29.1737,12.7254,6.4482,18.5687,-10.0000
2629.50,14.4041,13.5442,0.0000,18.7121,-0.8599
2629.67,28.6743,13.0568,5.6175,20.3787,-10.0000
2629.83,23.5054,13.9987,0.0000,21.9632,-9.5067
2630.00,21.3801,14.0567,0.0000,23.1837,-7.3233
2630.17,14.8942,14.1896,0.0000,23.3012,-0.7046
2630.33,4.3040,13.4571,0.0000,21.7757,9.1531
2630.50,20.8181,14.2744,0.0000,22.8663,-6.5437
2630.67,22.3801,13.9278,0.0000,24.2750,-8.4523
2630.83,28.7820,15.2094,3.5726,25.9416,-10.0000
2631.00,26.7420,15.2227,1.5193,27.6083,-10.0000
2631.17,7.8009,14.8087,0.0000,26.4404,7.0077
2631.33,0.0472,15.6653,-5.6181,24.7737,10.0000
2631.50,28.2757,15.8283,2.4475,26.4404,-10.0000
2631.67,14.3657,15.8867,0.0000,26.1868,1.5211
2631.83,14.4679,16.3006,0.0000,25.8814,1.8327
2632.00,0.0318,16.8191,-6.7874,24.2147,10.0000
2632.17,19.0331,15.8269,0.0000,24.7491,-3.2062
2632.33,0.0141,17.3344,-7.3203,23.0824,10.0000
2632.50,8.4747,16.4277,0.0000,21.7569,7.9530
2632.67,15.1073,16.9559,0.0000,21.4488,1.8487
2632.83,11.8745,18.0133,0.0000,20.4257,6.1388
2633.00,19.1306,17.7632,0.0000,20.6536,-1.3675
2633.17,22.9003,18.1083,0.0000,21.4523,-4.7920
2633.33,10.3993,16.9574,0.0000,20.3593,6.5581
2633.50,19.3859,17.0706,0.0000,20.7451,-2.3154
2633.67,5.4533,18.6918,-3.2386,19.0785,10.0000
2633.83,27.1790,17.9183,0.0000,20.6219,-9.2607
2634.00,14.5369,18.6643,0.0000,19.9340,4.1274
2634.17,8.4911,18.6212,-0.1301,18.2674,10.0000
2634.33,7.1879,18.4137,-1.2258,16.6007,10.0000
2634.50,15.0580,19.4616,0.0000,15.8668,4.4036
2634.67,18.6027,19.9032,0.0000,15.6500,1.3005
2634.83,0.0355,18.4308,-8.3952,13.9834,10.0000
2635.00,21.3140,19.9007,0.0000,14.2189,-1.4134
2635.17,18.1054,18.9151,0.0000,14.0840,0.8097
2635.33,26.1891,19.3694,0.0000,15.2206,-6.8197
2635.50,20.4211,19.7361,0.0000,15.3348,-0.6850
2635.67,10.1450,19.0299,0.0000,13.8539,8.8849
2635.83,23.0411,19.8741,0.0000,14.3818,-3.1670
2636.00,8.0149,20.0187,-2.0038,12.7151,10.0000
2636.17,15.0485,18.9518,0.0000,12.0646,3.9032
2636.33,13.6125,18.9190,0.0000,11.1801,5.3065
2636.50,0.0196,19.0843,-9.0647,9.5135,10.0000
2636.67,11.7789,19.6212,0.0000,8.2064,7.8422
2636.83,11.0573,20.6551,0.0000,6.6068,9.5978
2637.00,12.6317,19.2416,0.0000,5.5052,6.6099
2637.17,0.0241,19.8454,-9.8213,3.8385,10.0000
2637.33,14.4596,20.4049,0.0000,2.8476,5.9453
2637.50,15.4726,20.3899,0.0000,2.0281,4.9172
2637.67,26.6757,19.6494,0.0000,3.1991,-7.0263
2637.83,22.4889,19.5442,0.0000,3.6899,-2.9447
2638.00,0.0269,20.2511,-10.2241,2.0232,10.0000
2638.17,16.1818,19.4761,0.0000,1.4742,3.2943
2638.33,23.8336,20.2783,0.0000,2.0667,-3.5553
2638.50,23.5353,20.3750,0.0000,2.5934,-3.1603
2638.67,19.4176,19.5656,0.0000,2.5688,0.1481
2638.83,11.2139,18.6613,0.0000,1.3275,7.4474
2639.00,20.8679,20.1923,0.0000,1.4401,-0.6756
2639.17,6.8316,18.4756,-3.0032,0.0000,8.6409
2639.33,16.6303,19.4548,-2.8244,0.0000,0.0000
2639.50,0.0000,19.6283,-19.6283,0.0000,0.0000
2639.67,0.0064,19.7758,-19.7694,0.0000,0.0000
2639.83,3.8505,18.6862,-14.8357,0.0000,0.0000
2640.00,6.4757,17.9730,-11.4973,0.0000,0.0000
2640.17,31.3295,19.1996,0.8004,1.6667,-10.0000
2640.33,4.1064,18.2626,-4.1561,0.0000,10.0000
2640.50,28.8425,18.7862,0.0563,1.6667,-10.0000
2640.67,28.4073,17.3667,1.0406,3.3333,-10.0000
2640.83,21.9869,18.6020,0.0000,3.8975,-3.3849
2641.00,6.0587,17.9459,-1.8872,2.2308,10.0000
2641.17,13.9171,17.9856,0.0000,1.5527,4.0685
2641.33,3.8480,17.8314,-4.6670,0.0000,9.3165
2641.50,0.0380,17.2339,-17.1959,0.0000,0.0000
2641.67,22.8125,17.4575,0.0000,0.8925,-5.3549
2641.83,23.0502,16.7863,0.0000,1.9365,-6.2639
2642.00,12.3556,17.1434,0.0000,1.1385,4.7878
2642.17,4.7470,16.8714,-5.2933,0.0000,6.8310
2642.33,7.4217,16.4861,-9.0644,0.0000,0.0000
2642.50,18.6612,16.1729,0.0000,0.4147,-2.4882
2642.67,0.0170,15.4016,-12.8963,0.0000,2.4882
2642.83,10.2473,15.1978,-4.9505,0.0000,0.0000
2643.00,26.1579,15.8004,0.3575,1.6667,-10.0000
2643.17,20.4195,15.5190,0.0000,2.4834,-4.9004
2643.33,16.3249,15.2769,0.0000,2.6581,-1.0480
2643.50,8.9052,14.9461,0.0000,1.6513,6.0408
2643.67,11.9684,13.8578,0.0000,1.3364,1.8894
2643.83,24.6569,13.9208,0.7361,3.0030,-10.0000
2644.00,7.4342,13.8498,0.0000,1.9338,6.4156
2644.17,30.1265,13.2900,6.7100,3.6005,-10.0000
2644.33,15.7826,12.8522,0.0000,4.0888,-2.9304
2644.50,24.5662,12.9831,1.5831,5.7555,-10.0000
2644.67,27.0283,12.6671,4.3612,7.4222,-10.0000
2644.83,11.6112,12.9045,0.0000,7.2066,1.2933
2645.00,0.0370,12.9740,-2.9370,5.5400,10.0000
2645.17,22.1820,12.7428,0.0000,7.1132,-9.4392
2645.33,8.4156,12.5633,0.0000,6.4219,4.1477
2645.50,10.7312,11.8406,0.0000,6.2370,1.1094
2645.67,32.1075,11.8073,8.1927,7.9036,-10.0000
2645.83,11.9901,12.0368,0.0000,7.8959,0.0467
2646.00,18.5806,11.2131,0.0000,9.1238,-7.3675
2646.17,7.4649,11.5099,0.0000,8.4496,4.0450
2646.33,17.4091,11.6311,0.0000,9.4126,-5.7780
2646.50,21.1532,11.6496,0.0000,10.9965,-9.5036
2646.67,1.0818,10.5203,-0.0000,9.4235,9.4385
2646.83,18.8253,10.5709,0.0000,10.7992,-8.2544
2647.00,14.9337,10.9663,0.0000,11.4604,-3.9674
2647.17,23.3976,10.1583,3.2393,13.1271,-10.0000
2647.33,22.3665,10.4066,1.9599,14.7938,-10.0000
2647.50,21.6208,10.7688,0.8519,16.4604,-10.0000
2647.67,25.4571,10.1112,5.3459,18.1271,-10.0000
2647.83,13.3714,9.9138,0.0000,18.7034,-3.4577
2648.00,32.4876,10.6327,9.3673,20.3700,-10.0000
2648.17,10.7500,10.3629,0.0000,20.4345,-0.3871
2648.33,7.0175,10.2527,0.0000,19.8953,3.2352
2648.50,13.7472,10.1743,0.0000,20.4908,-3.5729
2648.67,21.9069,10.2764,1.6305,22.1575,-10.0000
2648.83,8.3588,10.3134,0.0000,21.8317,1.9546
2649.00,0.0165,9.8448,0.0000,20.1937,9.8283
2649.17,9.9146,10.4273,0.0000,20.1082,0.5127
2649.33,22.5519,9.5590,2.9929,21.7749,-10.0000
2649.50,16.9982,9.6358,0.0000,23.0020,-7.3624
2649.67,0.0171,9.5968,0.0000,21.4053,9.5798
2649.83,10.2241,9.8340,0.0000,21.4704,-0.3901
2650.00,5.4102,9.7897,0.0000,20.7405,4.3794
2650.17,0.4833,10.5672,-0.0839,19.0738,10.0000
2650.33,21.8813,9.7615,2.1197,20.7405,-10.0000
2650.50,30.9107,10.2703,9.7297,22.4071,-10.0000
2650.67,19.0216,10.9046,0.0000,23.7600,-8.1170
2650.83,4.2428,10.2510,0.0000,22.7586,6.0082
2651.00,0.0247,10.5674,-0.5427,21.0919,10.0000
2651.17,14.8618,10.2733,0.0000,21.8567,-4.5885
2651.33,25.3431,11.0207,4.3224,23.5233,-10.0000
2651.50,26.3723,10.9449,5.4275,25.1900,-10.0000
2651.67,9.4504,11.6183,0.0000,24.8287,2.1679
2651.83,25.1243,10.9768,4.1476,26.4954,-10.0000
2652.00,7.2450,11.8651,0.0000,25.7254,4.6200
2652.17,13.3730,11.3267,0.0000,26.0664,-2.0463
2652.33,0.0000,11.7598,-1.7598,24.3997,10.0000
2652.50,0.0000,12.0320,-2.0320,22.7331,10.0000
2652.67,0.0132,11.8596,-1.8464,21.0664,10.0000
2652.83,7.8914,12.4960,0.0000,20.2990,4.6046
2653.00,4.2902,12.1057,0.0000,18.9964,7.8155
2653.17,29.4754,12.6958,6.7796,20.6630,-10.0000
2653.33,23.0689,12.9112,0.1577,22.3297,-10.0000
2653.50,21.8536,13.4296,0.0000,23.7337,-8.4240
2653.67,6.1552,12.5361,0.0000,22.6702,6.3809
2653.83,18.8438,14.0179,0.0000,23.4746,-4.8259
2654.00,4.6357,13.9379,0.0000,21.9242,9.3022
2654.17,26.1500,14.2717,1.8783,23.5909,-10.0000
2654.33,28.7401,14.0708,4.6693,25.2575,-10.0000
2654.50,20.8898,14.0118,0.0000,26.4039,-6.8779
2654.67,8.6544,14.2724,0.0000,25.4675,5.6180
2654.83,20.5561,15.2362,0.0000,26.3542,-5.3199
2655.00,13.9753,14.2962,0.0000,26.3007,0.3209
2655.17,19.2300,15.8213,0.0000,26.8688,-3.4087
2655.33,0.0055,16.0844,-6.0788,25.2021,10.0000
2655.50,3.3406,16.2043,-2.8637,23.5355,10.0000
2655.67,11.6899,16.4315,0.0000,22.7452,4.7416
2655.83,11.4635,16.2615,0.0000,21.9455,4.7981
2656.00,0.0493,15.7772,-5.7280,20.2789,10.0000
2656.17,29.5360,16.0244,3.5116,21.9455,-10.0000
2656.33,17.0794,17.2552,0.0000,21.9162,0.1758
2656.50,18.9562,17.3584,0.0000,22.1825,-1.5978
2656.67,18.7657,17.0465,0.0000,22.4691,-1.7192
2656.83,26.2750,17.7769,0.0000,23.8854,-8.4981
2657.00,18.2124,17.5071,0.0000,24.0030,-0.7053
2657.17,22.7875,17.3967,0.0000,24.9014,-5.3908
2657.33,0.0165,17.5278,-7.5113,23.2348,10.0000
2657.50,9.8990,17.0775,0.0000,22.0383,7.1786
2657.67,0.0203,17.2818,-7.2615,20.3717,10.0000
2657.83,12.2041,18.3447,0.0000,19.3482,6.1406
2658.00,31.2209,18.2882,1.7118,21.0149,-10.0000
2658.17,23.4941,17.7632,0.0000,21.9701,-5.7309
2658.33,6.0015,19.0837,-3.0822,20.3034,10.0000
2658.50,22.3764,18.9561,0.0000,20.8734,-3.4203
2658.67,22.8377,18.4014,0.0000,21.6128,-4.4363
2658.83,26.4893,19.7342,0.0000,22.7387,-6.7551
2659.00,25.4570,18.7480,0.0000,23.8569,-6.7090
2659.17,9.6302,19.5282,0.0000,22.2072,9.8981
2659.33,4.5560,19.2321,-4.6760,20.5405,10.0000
2659.50,20.3672,20.2062,0.0000,20.5674,-0.1611
2659.67,14.5686,19.4257,0.0000,19.7578,4.8571
2659.83,6.6064,19.0994,-2.4930,18.0912,10.0000
2660.00,13.7538,19.2543,0.0000,17.1744,5.5006
2660.17,28.1058,20.2197,0.0000,18.4888,-7.8861
2660.33,2.8531,19.4679,-6.6148,16.8221,10.0000
2660.50,5.8757,20.4805,-4.6047,15.1554,10.0000
2660.67,0.0383,19.6466,-9.6084,13.4888,10.0000
2660.83,22.9311,19.7286,0.0000,14.0225,-3.2025
2661.00,5.6071,19.0893,-3.4821,12.3558,10.0000
2661.17,22.8505,19.5557,0.0000,12.9050,-3.2948
2661.33,18.7052,20.1548,0.0000,12.6634,1.4496
2661.50,22.5921,20.5765,0.0000,12.9993,-2.0156
2661.67,24.2051,20.5436,0.0000,13.6096,-3.6615
2661.83,5.2477,19.1863,-3.9386,11.9429,10.0000
2662.00,0.0443,20.2286,-10.1844,10.2762,10.0000
2662.17,26.5217,19.1795,0.0000,11.4999,-7.3422
2662.33,7.6467,19.3079,-1.6611,9.8333,10.0000
2662.50,25.2635,19.9325,0.0000,10.7218,-5.3310
2662.67,20.0229,20.2437,0.0000,10.6850,0.2208
2662.83,0.0457,19.1226,-9.0769,9.0183,10.0000
2663.00,27.3909,19.4070,0.0000,10.3489,-7.9839
2663.17,20.7366,20.2131,0.0000,10.4362,-0.5235
2663.33,20.0104,18.3679,0.0000,10.7099,-1.6424
2663.50,22.4346,19.0668,0.0000,11.2712,-3.3678
2663.67,8.5631,19.0834,-0.5202,9.6046,10.0000
2663.83,10.8671,17.8978,0.0000,8.4328,7.0308
2664.00,14.3068,19.1625,0.0000,7.6235,4.8557
2664.17,0.0399,18.2521,-8.2122,5.9568,10.0000
2664.33,23.9305,17.7331,0.0000,6.9897,-6.1974
2664.50,14.9175,17.3499,0.0000,6.5843,2.4324
2664.67,2.7891,18.8087,-6.0196,4.9176,10.0000
2664.83,22.0890,18.5594,0.0000,5.5059,-3.5296
2665.00,11.5779,17.8125,0.0000,4.4668,6.2346
2665.17,15.1394,17.3710,0.0000,4.0949,2.2316
2665.33,26.4085,17.6103,0.0000,5.5612,-8.7982
2665.50,30.0853,16.7880,3.2120,7.2279,-10.0000
2665.67,0.0102,16.3837,-6.3736,5.5612,10.0000
2665.83,6.1190,17.2714,-1.1525,3.8946,10.0000
2666.00,18.1104,16.6363,0.0000,4.1403,-1.4741
2666.17,0.0000,15.4796,-5.4796,2.4736,10.0000
2666.33,0.0192,15.2071,-5.1879,0.8069,10.0000
2666.50,11.5197,15.8067,0.0000,0.0924,4.2870
2666.67,0.0174,15.2769,-14.7050,0.0000,0.5545
2666.83,10.4115,14.6030,-4.1915,0.0000,0.0000
2667.00,0.0059,15.6989,-15.6930,0.0000,0.0000
2667.17,3.5460,14.3971,-10.8511,0.0000,0.0000
2667.33,2.6765,15.3792,-12.7027,0.0000,0.0000
2667.50,7.6331,14.2608,-6.6276,0.0000,0.0000
2667.67,11.6540,14.8893,-3.2353,0.0000,0.0000
2667.83,23.7283,14.4778,0.0000,1.5418,-9.2505
2668.00,7.7847,13.3911,0.0000,0.6073,5.6064
2668.17,0.0157,14.2511,-10.5913,0.0000,3.6441
2668.33,9.4671,14.0330,-4.5660,0.0000,0.0000
2668.50,27.7753,12.9202,4.8551,1.6667,-10.0000
2668.67,12.9443,13.3772,0.0000,1.5945,0.4329
2668.83,29.2861,12.3456,6.9404,3.2612,-10.0000
2669.00,6.4046,12.2927,0.0000,2.2798,5.8882
2669.17,23.8649,12.6250,1.2399,3.9465,-10.0000
2669.33,20.3263,11.6562,0.0000,5.3915,-8.6701
2669.50,14.2297,11.6555,0.0000,5.8205,-2.5742
2669.67,0.0103,11.7886,-1.7783,4.1539,10.0000
2669.83,6.1614,11.2519,0.0000,3.3055,5.0904
2670.00,3.6734,11.9186,0.0000,1.9313,8.2452
2670.17,0.0399,11.5474,-1.5075,0.2646,10.0000
2670.33,23.9363,10.8546,3.0817,1.9313,-10.0000
2670.50,13.9268,11.4549,0.0000,2.3432,-2.4719
2670.67,8.8461,10.8923,0.0000,2.0022,2.0462
2670.83,12.9442,10.9310,0.0000,2.3377,-2.0132
2671.00,30.1266,10.5239,9.4761,4.0044,-10.0000
2671.17,0.0371,10.7814,-0.7443,2.3377,10.0000
2671.33,22.2646,10.2862,1.9785,4.0044,-10.0000
2671.50,24.0798,10.0588,4.0210,5.6711,-10.0000
2671.67,18.0691,10.4995,0.0000,6.9327,-7.5695
2671.83,8.2683,10.0200,0.0000,6.6407,1.7517
2672.00,20.7136,9.9384,0.7751,8.3074,-10.0000
2672.17,28.6043,10.5573,8.0470,9.9740,-10.0000
2672.33,0.0260,10.1102,-0.0842,8.3074,10.0000
2672.50,15.6247,9.6447,0.0000,9.3040,-5.9800
2672.67,19.9688,9.6491,0.3197,10.9707,-10.0000
2672.83,13.4662,9.9684,0.0000,11.5537,-3.4978
2673.00,0.0126,10.0490,-0.0364,9.8870,10.0000
2673.17,7.6155,9.7803,0.0000,9.5262,2.1648
2673.33,24.8476,10.1734,4.6743,11.1929,-10.0000
2673.50,0.0241,10.0662,-0.0420,9.5262,10.0000
2673.67,14.4905,9.6328,0.0000,10.3358,-4.8577
2673.83,18.6026,10.3652,0.0000,11.7087,-8.2373
2674.00,0.0475,10.5166,-0.4691,10.0420,10.0000
2674.17,28.4429,9.9334,8.5095,11.7087,-10.0000
2674.33,0.0000,9.7991,0.0000,10.0755,9.7991
2674.50,0.0473,10.3728,-0.3256,8.4088,10.0000
2674.67,28.3502,10.7954,7.5548,10.0755,-10.0000
2674.83,24.8197,10.5401,4.2795,11.7422,-10.0000
2675.00,30.4277,10.2234,9.7766,13.4088,-10.0000
2675.17,0.0196,10.6183,-0.5987,11.7422,10.0000
2675.33,11.7897,10.4051,0.0000,11.9730,-1.3847
2675.50,26.2962,11.1383,5.1579,13.6396,-10.0000
2675.67,28.0350,10.5743,7.4606,15.3063,-10.0000
2675.83,22.6804,11.0120,1.6683,16.9730,-10.0000
2676.00,0.0421,11.1191,-1.0770,15.3063,10.0000
2676.17,25.2856,11.8308,3.4549,16.9730,-10.0000
2676.33,25.3416,11.6517,3.6899,18.6396,-10.0000
2676.50,5.4392,11.7057,0.0000,17.5952,6.2664
2676.67,15.1772,12.0704,0.0000,18.1130,-3.1068
2676.83,20.3645,11.6867,0.0000,19.5593,-8.6778
2677.00,7.4449,12.9188,0.0000,18.6470,5.4739
2677.17,28.2469,13.0150,5.2319,20.3137,-10.0000
2677.33,14.0698,12.7853,0.0000,20.5278,-1.2844
2677.50,3.4493,12.5830,0.0000,19.0055,9.1336
2677.67,11.3852,13.4324,0.0000,18.6643,2.0472
2677.83,0.0248,12.8678,-2.8431,16.9976,10.0000
2678.00,14.8254,13.9124,0.0000,17.1498,-0.9130
2678.17,0.0442,14.2774,-4.2333,15.4831,10.0000
2678.33,26.4919,13.5813,2.9106,17.1498,-10.0000
2678.50,15.8754,14.7713,0.0000,17.3338,-1.1041
2678.67,10.6925,15.0121,0.0000,16.6139,4.3196
2678.83,29.8580,14.3845,5.4734,18.2805,-10.0000
2679.00,17.0378,14.3114,0.0000,18.7349,-2.7263
2679.17,5.2484,15.4644,-0.2161,17.0683,10.0000
2679.33,7.5162,15.3492,0.0000,15.7627,7.8330
2679.50,20.0012,15.2988,0.0000,16.5465,-4.7024
2679.67,10.6021,15.7528,0.0000,15.6880,5.1506
2679.83,3.9770,15.5469,-1.5699,14.0214,10.0000
2680.00,0.0000,16.3916,-6.3916,12.3547,10.0000
2680.17,0.0272,16.4970,-6.4698,10.6880,10.0000
2680.33,16.3042,15.9911,0.0000,10.7402,-0.3131
2680.50,18.2506,17.0645,0.0000,10.9379,-1.1860
2680.67,0.0154,17.6321,-7.6167,9.2712,10.0000
2680.83,9.2841,16.3515,0.0000,8.0933,7.0675
2681.00,29.5467,17.2958,2.2509,9.7600,-10.0000
2681.17,23.2792,17.6741,0.0000,10.6942,-5.6051
2681.33,0.0089,17.9139,-7.9049,9.0275,10.0000
2681.50,5.4011,17.1982,-1.7970,7.3608,10.0000
2681.67,29.0833,17.7802,1.3031,9.0275,-10.0000
2681.83,19.1565,18.0653,0.0000,9.2094,-1.0912
2682.00,13.3977,18.5421,0.0000,8.3520,5.1444
2682.17,15.8475,18.6250,0.0000,7.8890,2.7776
2682.33,0.0288,19.5374,-9.5085,6.2224,10.0000
2682.50,17.3156,18.2155,0.0000,6.0724,0.8999
2682.67,21.5645,19.3431,0.0000,6.4426,-2.2214
2682.83,20.9682,18.9620,0.0000,6.7770,-2.0062
2683.00,18.2063,18.4550,0.0000,6.7355,0.2487
2683.17,30.5025,19.3167,0.6833,8.4022,-10.0000
2683.33,26.0562,19.1698,0.0000,9.5499,-6.8864
2683.50,0.0441,18.9100,-8.8660,7.8833,10.0000
2683.67,26.4289,18.9692,0.0000,9.1266,-7.4597
2683.83,15.8273,18.7606,0.0000,8.6377,2.9333
2684.00,26.3059,20.6207,0.0000,9.5852,-5.6852
2684.17,30.4607,19.6121,0.3879,11.2519,-10.0000
2684.33,0.0156,18.9868,-8.9713,9.5852,10.0000
2684.50,9.3581,20.0930,-0.7349,7.9185,10.0000
2684.67,11.4425,20.7175,0.0000,6.3727,9.2750
2684.83,11.0004,19.6192,0.0000,4.9363,8.6188
2685.00,21.0737,19.6102,0.0000,5.1802,-1.4635
2685.17,17.6408,20.8681,0.0000,4.6423,3.2273
2685.33,23.3914,19.2325,0.0000,5.3354,-4.1589
2685.50,0.0228,19.3814,-9.3586,3.6688,10.0000
2685.67,13.7162,20.7951,0.0000,2.4890,7.0789
2685.83,25.2528,20.1434,0.0000,3.3405,-5.1094
2686.00,20.9922,19.0873,0.0000,3.6580,-1.9049
2686.17,4.0132,20.7345,-6.7213,1.9914,10.0000
2686.33,15.2210,20.2336,0.0000,1.1559,5.0126
2686.50,5.4731,20.1175,-7.7089,0.0000,6.9355
2686.67,21.2908,18.8417,0.0000,0.4082,-2.4492
2686.83,8.7524,19.5890,-8.3875,0.0000,2.4492
2687.00,7.6229,18.7134,-11.0905,0.0000,0.0000
2687.17,17.6732,18.4671,-0.7939,0.0000,0.0000
2687.33,27.7807,19.0407,0.0000,1.4567,-8.7401
2687.50,29.5096,18.9905,0.5192,3.1233,-10.0000
2687.67,17.8025,19.7227,0.0000,2.8033,1.9201
2687.83,24.9844,18.9449,0.0000,3.8099,-6.0395
2688.00,24.2004,19.0266,0.0000,4.6722,-5.1739
2688.17,12.0606,19.0898,0.0000,3.5007,7.0292
2688.33,0.0440,17.3989,-7.3549,1.8340,10.0000
2688.50,26.3860,18.0075,0.0000,3.2304,-8.3785
2688.67,22.3160,17.7544,0.0000,3.9907,-4.5616
2688.83,0.0000,17.5324,-7.5324,2.3240,10.0000
2689.00,0.0276,18.2661,-8.2385,0.6574,10.0000
2689.17,16.5522,17.5952,0.0000,0.4835,1.0430
2689.33,0.0212,16.7101,-13.7878,0.0000,2.9011
