Time,Wind Turbine,Periodic Consumer,Power To Grid,Battery Storage,Power from Battery
504.83,27.8269,18.4383,0.0000,77.0947,-9.3885
505.00,29.0465,18.2921,0.7544,78.7613,-10.0000
505.17,10.4708,16.6522,0.0000,77.7311,6.1814
505.33,20.0690,17.9489,0.0000,78.0844,-2.1201
505.50,0.0336,16.8235,-6.7900,76.4178,10.0000
505.67,20.1038,17.4780,0.0000,76.8554,-2.6257
505.83,0.0266,16.0529,-6.0263,75.1887,10.0000
506.00,15.9185,15.7612,0.0000,75.2150,-0.1574
506.17,0.0000,15.5442,-5.5442,73.5483,10.0000
506.33,0.0253,16.5809,-6.5556,71.8816,10.0000
506.50,15.2137,15.1604,0.0000,71.8905,-0.0533
506.67,21.8551,15.8870,0.0000,72.8852,-5.9681
506.83,21.2486,15.0934,0.0000,73.9111,-6.1553
507.00,25.1421,15.0871,0.0550,75.5777,-10.0000
507.17,28.2935,15.0074,3.2861,77.2444,-10.0000
507.33,15.0054,14.8032,0.0000,77.2781,-0.2022
507.50,27.5635,14.8411,2.7224,78.9448,-10.0000
507.67,23.0970,14.7775,0.0000,80.3313,-8.3195
507.83,0.0072,13.7307,-3.7235,78.6647,10.0000
508.00,4.3053,13.4940,0.0000,77.1332,9.1887
508.17,0.4685,14.0227,-3.5542,75.4666,10.0000
508.33,28.8943,13.8780,5.0163,77.1332,-10.0000
508.50,0.0330,13.6656,-3.6327,75.4666,10.0000
508.67,19.7712,12.8218,0.0000,76.6248,-6.9493
508.83,15.3166,13.2576,0.0000,76.9679,-2.0590
509.00,16.9190,12.1251,0.0000,77.7669,-4.7939
509.17,17.7074,11.9923,0.0000,78.7194,-5.7151
509.33,27.0303,12.7926,4.2377,80.3861,-10.0000
509.50,0.0393,11.6511,-1.6118,78.7194,10.0000
509.67,23.5602,11.4343,2.1259,80.3861,-10.0000
509.83,5.7855,12.0514,0.0000,79.3418,6.2659
510.00,15.7357,11.9292,0.0000,79.9762,-3.8065
510.17,27.0681,11.0134,6.0547,81.6429,-10.0000
510.33,23.0965,11.4478,1.6487,83.3095,-10.0000
510.50,4.8456,11.0813,0.0000,82.2703,6.2357
510.67,6.6606,11.3772,0.0000,81.4842,4.7166
510.83,24.1287,10.7804,3.3483,83.1508,-10.0000
511.00,13.3696,10.9550,0.0000,83.5532,-2.4145
511.17,21.3017,10.9923,0.3095,85.2199,-10.0000
511.33,3.2180,10.4046,0.0000,84.0221,7.1866
511.50,29.9903,10.8624,9.1278,85.6888,-10.0000
511.67,22.0823,10.1451,1.9371,87.3555,-10.0000
511.83,29.0931,10.2534,8.8398,89.0221,-10.0000
512.00,12.2966,10.3387,0.0000,89.3485,-1.9579
512.17,10.9105,10.1352,0.0000,89.4777,-0.7753
512.33,26.7389,10.1227,6.6163,91.1443,-10.0000
512.50,15.1370,10.1789,0.0000,91.9707,-4.9581
512.67,22.5156,9.7740,2.7416,93.6374,-10.0000
512.83,18.5048,10.1762,0.0000,95.0255,-8.3286
513.00,0.0305,10.4800,-0.4495,93.3588,10.0000
513.17,18.2747,9.9362,0.0000,94.7485,-8.3385
513.33,0.0290,9.5309,0.0000,93.1649,9.5019
513.50,17.4060,9.9978,0.0000,94.3996,-7.4082
513.67,12.8008,10.3684,0.0000,94.8050,-2.4323
513.83,16.3560,9.9456,0.0000,95.8734,-6.4104
514.00,7.2055,10.3475,0.0000,95.3497,3.1420
514.17,0.0058,9.9081,0.0000,93.6994,9.9023
514.33,3.5158,10.7701,0.0000,92.4903,7.2543
514.50,16.9200,10.0187,0.0000,93.6405,-6.9013
514.67,30.1161,9.9762,10.0238,95.3072,-10.0000
514.83,27.8798,10.3104,7.5694,96.9739,-10.0000
515.00,27.1308,10.6796,6.4512,98.6405,-10.0000
515.17,6.3739,10.8828,0.0000,97.8890,4.5089
515.33,29.1522,10.4858,8.6664,99.5557,-10.0000
515.50,26.0346,11.2124,12.1564,100.0000,-2.6658
515.67,28.9354,11.3748,17.5606,100.0000,0.0000
515.83,24.0576,11.7710,12.2866,100.0000,0.0000
516.00,3.0877,11.8383,0.0000,98.5416,8.7506
516.17,14.3281,11.3908,0.0000,99.0311,-2.9373
516.33,23.9809,11.8271,6.3405,100.0000,-5.8133
516.50,13.3927,11.5757,1.8170,100.0000,0.0000
516.67,19.6909,12.3479,7.3430,100.0000,0.0000
516.83,16.2248,12.7105,3.5144,100.0000,0.0000
517.00,6.6059,11.9231,0.0000,99.1138,5.3172
517.17,3.7282,12.2416,0.0000,97.6949,8.5134
517.33,3.2472,12.2464,0.0000,96.1950,8.9992
517.50,15.5661,12.6335,0.0000,96.6838,-2.9326
517.67,6.4144,12.9129,0.0000,95.6007,6.4984
517.83,0.0243,14.0368,-4.0125,93.9341,10.0000
518.00,14.6106,13.5455,0.0000,94.1116,-1.0650
518.17,16.1961,13.5838,0.0000,94.5470,-2.6123
518.33,10.8279,13.9150,0.0000,94.0325,3.0871
518.50,29.0295,14.3464,4.6831,95.6991,-10.0000
518.67,23.3763,14.7527,0.0000,97.1364,-8.6237
518.83,0.0363,14.7459,-4.7096,95.4697,10.0000
519.00,21.7300,15.3311,0.0000,96.5362,-6.3990
519.17,0.0064,15.5172,-5.5108,94.8696,10.0000
519.33,3.8634,14.6595,-0.7961,93.2029,10.0000
519.50,19.3044,16.2624,0.0000,93.7099,-3.0419
519.67,15.6048,15.1649,0.0000,93.7832,-0.4399
519.83,0.0477,16.7742,-6.7264,92.1165,10.0000
520.00,28.6337,15.4514,3.1822,93.7832,-10.0000
520.17,21.3826,15.7670,0.0000,94.7191,-5.6156
520.33,17.5372,15.8977,0.0000,94.9924,-1.6395
520.50,7.5143,17.4050,0.0000,93.3439,9.8906
520.67,14.8382,17.1435,0.0000,92.9597,2.3053
520.83,26.4254,17.4445,0.0000,94.4565,-8.9809
521.00,30.3064,16.5498,3.4502,96.1232,-10.0000
521.17,8.2284,16.7344,0.0000,94.7055,8.5060
521.33,18.8552,18.3296,0.0000,94.7931,-0.5256
521.50,0.0331,18.7932,-8.7601,93.1264,10.0000
521.67,19.8555,17.9857,0.0000,93.4381,-1.8699
521.83,17.8375,17.4901,0.0000,93.4960,-0.3474
522.00,1.0017,18.1514,-7.1496,91.8293,10.0000
522.17,23.3102,19.2462,0.0000,92.5067,-4.0640
522.33,5.2369,18.0354,-2.7985,90.8400,10.0000
522.50,4.5350,18.0447,-3.5097,89.1733,10.0000
522.67,23.1837,18.2388,0.0000,89.9975,-4.9449
522.83,9.3767,19.4963,-0.1195,88.3308,10.0000
523.00,23.9528,19.6021,0.0000,89.0559,-4.3507
523.17,0.0125,18.8878,-8.8752,87.3892,10.0000
523.33,7.5137,19.9362,-2.4226,85.7226,10.0000
523.50,0.0442,19.6264,-9.5821,84.0559,10.0000
523.67,26.5447,19.0897,0.0000,85.2984,-7.4550
523.83,25.6147,20.6322,0.0000,86.1288,-4.9825
524.00,29.7622,20.4821,0.0000,87.6755,-9.2801
524.17,13.3357,20.3447,0.0000,86.5073,7.0091
524.33,3.9350,18.9132,-4.9781,84.8407,10.0000
524.50,13.5020,20.6127,0.0000,83.6555,7.1107
524.67,28.6898,20.1011,0.0000,85.0870,-8.5886
524.83,3.9460,19.1012,-5.1552,83.4203,10.0000
525.00,28.9066,20.8688,0.0000,84.7600,-8.0378
525.17,29.7665,20.1995,0.0000,86.3545,-9.5670
525.33,21.1347,19.2601,0.0000,86.6669,-1.8746
525.50,0.0334,19.2016,-9.1682,85.0002,10.0000
525.67,20.0626,19.7232,0.0000,85.0568,-0.3394
525.83,26.8517,19.9333,0.0000,86.2099,-6.9185
526.00,26.5773,18.8746,0.0000,87.4937,-7.7027
526.17,0.0111,19.4023,-9.3912,85.8270,10.0000
526.33,6.6701,19.8339,-3.1638,84.1603,10.0000
526.50,16.5060,19.8805,0.0000,83.5979,3.3746
526.67,2.8495,20.2466,-7.3971,81.9312,10.0000
526.83,6.4155,20.1010,-3.6856,80.2646,10.0000
527.00,28.1397,19.7041,0.0000,81.6705,-8.4356
527.17,14.3360,18.3279,0.0000,81.0052,3.9919
527.33,24.1100,18.5717,0.0000,81.9282,-5.5382
527.50,6.6557,19.6624,-3.0067,80.2616,10.0000
527.67,29.4899,18.5541,0.9359,81.9282,-10.0000
527.83,19.0632,18.2733,0.0000,82.0599,-0.7899
528.00,0.0074,17.8816,-7.8742,80.3932,10.0000
528.17,4.4428,18.9006,-4.4579,78.7265,10.0000
528.33,9.4569,17.7616,0.0000,77.3424,8.3047
528.50,5.5910,17.2689,-1.6779,75.6758,10.0000
528.67,18.1027,17.9027,0.0000,75.7091,-0.2000
528.83,21.2758,17.3647,0.0000,76.3609,-3.9111
529.00,27.3559,17.5971,0.0000,77.9874,-9.7588
529.17,14.7299,17.1423,0.0000,77.5854,2.4123
529.33,27.9157,16.9776,0.9381,79.2520,-10.0000
529.50,21.4472,17.0631,0.0000,79.9827,-4.3841
529.67,6.5610,16.4141,0.0000,78.3405,9.8530
529.83,13.6344,16.2713,0.0000,77.9011,2.6369
530.00,28.3859,15.9281,2.4578,79.5677,-10.0000
530.17,3.2897,16.5472,-3.2575,77.9011,10.0000
530.33,0.0044,15.1822,-5.1778,76.2344,10.0000
530.50,2.6843,15.7976,-3.1133,74.5677,10.0000
530.67,29.4833,16.3142,3.1691,76.2344,-10.0000
530.83,20.0244,15.4789,0.0000,76.9920,-4.5455
531.00,26.5471,15.6921,0.8550,78.6586,-10.0000
531.17,2.6015,15.2835,-2.6820,76.9920,10.0000
531.33,13.6133,14.4062,0.0000,76.8598,0.7929
531.50,10.4375,14.2898,0.0000,76.2178,3.8523
531.67,0.0145,14.3943,-4.3798,74.5511,10.0000
531.83,8.7210,13.7639,0.0000,73.7106,5.0429
532.00,19.0842,13.9780,0.0000,74.5616,-5.1061
532.17,14.8160,13.3060,0.0000,74.8133,-1.5100
532.33,9.8976,13.3964,0.0000,74.2302,3.4987
532.50,26.0963,13.6679,2.4284,75.8969,-10.0000
532.67,24.4216,12.7197,1.7018,77.5635,-10.0000
532.83,26.0798,12.4522,3.6276,79.2302,-10.0000
533.00,0.0477,13.0621,-3.0144,77.5635,10.0000
533.17,28.5773,12.5271,6.0503,79.2302,-10.0000
533.33,0.0483,11.6178,-1.5695,77.5635,10.0000
533.50,28.9968,11.5628,7.4340,79.2302,-10.0000
533.67,29.7624,11.4025,8.3599,80.8969,-10.0000
533.83,17.5532,12.2533,0.0000,81.7802,-5.2999
534.00,11.7253,12.1041,0.0000,81.7170,0.3788
534.17,0.0086,11.8136,-1.8050,80.0504,10.0000
534.33,5.1518,11.3674,0.0000,79.0144,6.2157
534.50,0.0344,10.6168,-0.5825,77.3478,10.0000
534.67,20.6126,11.0745,0.0000,78.9375,-9.5381
534.83,16.8499,10.4662,0.0000,80.0014,-6.3837
535.00,0.0299,10.2633,-0.2334,78.3347,10.0000
535.17,17.9204,11.0760,0.0000,79.4755,-6.8444
535.33,20.0717,10.9582,0.0000,80.9944,-9.1135
535.50,18.7626,10.3890,0.0000,82.3900,-8.3736
535.67,20.7105,9.8813,0.8292,84.0567,-10.0000
535.83,5.3604,10.6074,0.0000,83.1822,5.2470
536.00,29.5157,10.3875,9.1283,84.8488,-10.0000
536.17,29.5547,10.2856,9.2691,86.5155,-10.0000
536.33,6.0149,10.1859,0.0000,85.8203,4.1711
536.50,20.0232,10.3206,0.0000,87.4374,-9.7026
536.67,26.0850,9.8098,6.2752,89.1041,-10.0000
536.83,27.5474,10.3578,7.1897,90.7707,-10.0000
537.00,6.2859,10.0783,0.0000,90.1387,3.7924
537.17,11.2004,9.6903,0.0000,90.3904,-1.5101
537.33,23.1994,9.6910,3.5084,92.0570,-10.0000
537.50,23.6259,10.0398,3.5861,93.7237,-10.0000
537.67,22.9924,10.3110,2.6815,95.3904,-10.0000
537.83,10.4416,10.0142,0.0000,95.4616,-0.4274
538.00,16.4751,10.1463,0.0000,96.5164,-6.3288
538.17,14.3652,10.4101,0.0000,97.1756,-3.9551
538.33,0.0284,9.8359,0.0000,95.5410,9.8075
538.50,17.0586,10.2846,0.0000,96.6700,-6.7740
538.67,17.1174,9.9426,0.0000,97.8658,-7.1748
538.83,0.0329,10.2247,-0.1917,96.1991,10.0000
539.00,19.7483,10.3217,0.0000,97.7702,-9.4266
539.17,7.8437,10.9990,0.0000,97.2444,3.1553
539.33,27.1595,10.8430,6.3165,98.9110,-10.0000
539.50,7.3536,11.4460,0.0000,98.2290,4.0923
539.67,32.2601,10.5597,9.4403,99.8956,-10.0000
539.83,13.1639,11.7320,0.8057,100.0000,-0.6262
540.00,29.4762,11.1397,18.3365,100.0000,0.0000
540.17,21.3098,11.7166,9.5931,100.0000,0.0000
540.33,19.4012,11.7807,7.6205,100.0000,0.0000
540.50,0.0296,11.9309,-1.9013,98.3333,10.0000
540.67,17.7498,12.0550,0.0000,99.2825,-5.6948
540.83,6.9775,11.7080,0.0000,98.4940,4.7305
541.00,23.4727,12.9992,1.4378,100.0000,-9.0357
541.17,28.3764,12.1210,16.2554,100.0000,0.0000
541.33,3.2020,13.0003,-0.0000,98.3669,9.7983
541.50,21.7875,12.4569,0.0000,99.9221,-9.3307
541.67,28.8973,12.7718,15.6579,100.0000,-0.4677
541.83,8.5272,13.6581,0.0000,99.1449,5.1309
542.00,20.1180,13.6880,1.2991,100.0000,-5.1309
542.17,33.7596,14.3858,15.6142,100.0000,0.0000
542.33,11.1623,13.3276,0.0000,99.6391,2.1653
542.50,0.0092,14.7219,-4.7126,97.9724,10.0000
542.67,5.5610,15.1249,0.0000,96.3785,9.5639
542.83,22.2556,14.5566,0.0000,97.6616,-7.6990
543.00,7.0825,15.4638,0.0000,96.2647,8.3813
543.17,6.6326,15.1057,0.0000,94.8526,8.4732
543.33,7.1541,15.4669,0.0000,93.4671,8.3128
543.50,20.6956,15.0260,0.0000,94.4120,-5.6697
543.67,29.1785,15.6215,3.5571,96.0787,-10.0000
543.83,23.0135,16.2108,0.0000,97.2125,-6.8027
544.00,23.7695,16.7940,0.0000,98.3751,-6.9755
544.17,0.0301,16.1557,-6.1256,96.7084,10.0000
544.33,18.0756,15.8932,0.0000,97.0721,-2.1824
544.50,28.7594,16.1191,2.6403,98.7388,-10.0000
544.67,6.0438,16.3934,-0.3497,97.0721,10.0000
544.83,13.6777,16.9155,0.0000,96.5325,3.2378
545.00,21.7383,17.1067,0.0000,97.3044,-4.6316
545.17,24.1984,17.3030,0.0000,98.4537,-6.8953
545.33,14.7233,17.8874,0.0000,97.9263,3.1641
545.50,0.0101,18.5642,-8.5541,96.2596,10.0000
545.67,6.0685,18.2322,-2.1637,94.5930,10.0000
545.83,13.2772,19.1978,0.0000,93.6062,5.9206
546.00,14.9101,18.8365,0.0000,92.9518,3.9263
546.17,14.8468,18.8499,0.0000,92.2846,4.0031
546.33,0.0195,19.3391,-9.3196,90.6180,10.0000
546.50,11.6976,18.9385,0.0000,89.4111,7.2409
546.67,19.7363,19.6245,0.0000,89.4298,-0.1118
546.83,0.0238,19.3322,-9.3084,87.7631,10.0000
547.00,14.2724,18.3389,0.0000,87.0854,4.0665
547.17,22.3659,19.9633,0.0000,87.4858,-2.4027
547.33,4.4438,19.9650,-5.5212,85.8191,10.0000
547.50,18.4168,18.8082,0.0000,85.7539,0.3915
547.67,24.0169,19.8418,0.0000,86.4498,-4.1751
547.83,7.1243,19.5322,-2.4079,84.7831,10.0000
548.00,12.6387,20.4257,0.0000,83.4853,7.7870
548.17,24.5052,20.2974,0.0000,84.1865,-4.2077
548.33,30.1059,18.9779,1.0221,85.8532,-10.0000
548.50,16.1983,20.8547,0.0000,85.0771,4.6565
548.67,28.3420,19.4517,0.0000,86.5589,-8.8903
548.83,15.3145,20.6465,0.0000,85.6702,5.3320
549.00,14.1844,19.9610,0.0000,84.7074,5.7767
549.17,23.4464,20.1842,0.0000,85.2511,-3.2623
549.33,25.8983,20.1631,0.0000,86.2070,-5.7352
549.50,26.4290,19.9964,0.0000,87.2791,-6.4326
549.67,14.9988,20.5794,0.0000,86.3490,5.5806
549.83,0.0308,20.3188,-10.2880,84.6823,10.0000
550.00,18.4709,20.6993,0.0000,84.3109,2.2283
550.17,0.0122,19.2187,-9.2065,82.6443,10.0000
550.33,7.2951,19.4279,-2.1328,80.9776,10.0000
550.50,0.0228,18.9879,-8.9651,79.3109,10.0000
550.67,13.6670,20.5335,0.0000,78.1665,6.8664
550.83,5.5827,19.1199,-3.5372,76.4999,10.0000
551.00,19.1701,19.3847,0.0000,76.4641,0.2147
551.17,15.9037,18.5626,0.0000,76.0210,2.6588
551.33,7.4109,18.4711,-1.0602,74.3543,10.0000
551.50,22.0400,18.9643,0.0000,74.8669,-3.0756
551.67,25.5828,19.3685,0.0000,75.9026,-6.2143
551.83,0.0340,19.1020,-9.0679,74.2359,10.0000
552.00,20.3931,18.4240,0.0000,74.5641,-1.9691
552.17,8.8085,18.5590,0.0000,72.9390,9.7505
552.33,22.8466,17.5247,0.0000,73.8260,-5.3219
552.50,24.9594,17.8026,0.0000,75.0188,-7.1568
552.67,0.0420,17.6223,-7.5802,73.3521,10.0000
552.83,25.2123,17.2782,0.0000,74.6745,-7.9341
553.00,23.4363,17.0790,0.0000,75.7341,-6.3574
553.17,13.1475,17.4588,0.0000,75.0155,4.3113
553.33,8.5275,18.0618,0.0000,73.4264,9.5343
553.50,29.2010,17.6976,1.5034,75.0931,-10.0000
553.67,6.1858,17.6345,-1.4487,73.4264,10.0000
553.83,24.1448,16.9184,0.0000,74.6308,-7.2264
554.00,26.9613,15.6394,1.3218,76.2975,-10.0000
554.17,26.1176,15.6783,0.4393,77.9642,-10.0000
554.33,11.1964,15.2819,0.0000,77.2833,4.0855
554.50,6.2793,15.2973,-0.0000,75.7802,9.0181
554.67,30.4872,15.7906,4.2094,77.4469,-10.0000
554.83,22.2042,15.3517,0.0000,78.5890,-6.8526
555.00,29.9164,14.8042,5.1122,80.2557,-10.0000
555.17,10.5414,14.7244,0.0000,79.5585,4.1830
555.33,23.7312,15.1205,0.0000,80.9936,-8.6107
555.50,28.5681,13.7441,4.8241,82.6603,-10.0000
555.67,5.3071,13.5280,0.0000,81.2901,8.2210
555.83,0.0482,14.4991,-4.4509,79.6235,10.0000
556.00,28.9012,13.8402,5.0610,81.2901,-10.0000
556.17,28.0639,13.5371,4.5268,82.9568,-10.0000
556.33,8.3546,13.4113,0.0000,82.1140,5.0567
556.50,6.8511,13.6747,0.0000,80.9768,6.8235
556.67,4.7374,12.8029,0.0000,79.6325,8.0655
556.83,12.8046,12.4316,0.0000,79.6947,-0.3730
557.00,8.6020,12.1532,0.0000,79.1028,3.5512
557.17,14.5814,12.7766,0.0000,79.4036,-1.8048
557.33,24.9608,11.7498,3.2110,81.0703,-10.0000
557.50,0.0408,11.6606,-1.6198,79.4036,10.0000
557.67,24.4507,11.3122,3.1385,81.0703,-10.0000
557.83,19.3420,11.7577,0.0000,82.3343,-7.5843
558.00,20.6845,11.7233,0.0000,83.8279,-8.9613
558.17,13.5879,11.1918,0.0000,84.2272,-2.3962
558.33,0.0330,11.6520,-1.6190,82.5606,10.0000
558.50,19.7995,11.0296,0.0000,84.0222,-8.7699
558.67,16.2669,10.5929,0.0000,84.9679,-5.6739
558.83,19.0384,10.5496,0.0000,86.3827,-8.4887
559.00,25.3294,10.3948,4.9346,88.0493,-10.0000
559.17,13.7863,10.7291,0.0000,88.5589,-3.0573
559.33,3.6823,10.4875,0.0000,87.4247,6.8052
559.50,24.7493,9.9104,4.8390,89.0913,-10.0000
559.67,0.0172,9.9244,0.0000,87.4401,9.9072
559.83,10.2979,10.7191,0.0000,87.3699,0.4212
560.00,3.8701,10.6850,0.0000,86.2341,6.8149
560.17,13.8690,10.5997,0.0000,86.7790,-3.2693
560.33,20.5101,10.5892,0.0000,88.4325,-9.9209
560.50,0.0000,10.4899,-0.4899,86.7658,10.0000
560.67,0.0154,10.1518,-0.1365,85.0991,10.0000
560.83,9.2410,9.9613,0.0000,84.9791,0.7203
561.00,27.1128,9.8936,7.2192,86.6458,-10.0000
561.17,18.3687,9.8390,0.0000,88.0674,-8.5297
561.33,19.4956,10.0319,0.0000,89.6447,-9.4636
561.50,11.2473,9.9479,0.0000,89.8612,-1.2994
561.67,3.9638,9.9256,0.0000,88.8676,5.9617
561.83,0.0455,9.7356,0.0000,87.2526,9.6901
562.00,27.2585,10.4494,6.8091,88.9192,-10.0000
562.17,5.9449,10.5169,0.0000,88.1572,4.5720
562.33,21.7663,10.2880,1.4782,89.8239,-10.0000
562.50,24.8185,10.4312,4.3872,91.4906,-10.0000
562.67,25.3155,9.9484,5.3671,93.1572,-10.0000
562.83,26.4650,10.4656,5.9994,94.8239,-10.0000
563.00,16.9689,10.2770,0.0000,95.9392,-6.6919
563.17,27.9072,11.0441,6.8631,97.6059,-10.0000
563.33,25.9420,10.3785,5.5634,99.2726,-10.0000
563.50,5.0979,11.2877,0.0000,98.2409,6.1898
563.67,14.1992,11.3687,0.0000,98.7127,-2.8305
563.83,0.0390,11.6232,-1.5843,97.0460,10.0000
564.00,23.3696,11.2452,2.1244,98.7127,-10.0000
564.17,21.3143,11.8365,1.7539,100.0000,-7.7239
564.33,0.0046,11.9863,-1.9817,98.3333,10.0000
564.50,2.8136,12.0647,0.0000,96.7915,9.2511
564.67,29.1781,12.5827,6.5955,98.4582,-10.0000
564.83,7.2035,12.0396,0.0000,97.6521,4.8361
565.00,5.0128,12.6111,0.0000,96.3857,7.5984
565.17,0.0240,12.9543,-2.9303,94.7191,10.0000
565.33,14.4309,13.2120,0.0000,94.9222,-1.2188
565.50,19.4611,12.5758,0.0000,96.0698,-6.8853
565.67,25.2883,12.5655,2.7227,97.7364,-10.0000
565.83,28.1728,12.9422,5.2306,99.4031,-10.0000
566.00,4.3660,13.0889,0.0000,97.9493,8.7228
566.17,0.0402,13.8572,-3.8170,96.2826,10.0000
566.33,24.1042,14.4055,0.0000,97.8991,-9.6987
566.50,26.4005,13.7388,2.6616,99.5657,-10.0000
566.67,20.0511,14.8296,2.6159,100.0000,-2.6056
566.83,16.4530,14.1569,2.2961,100.0000,0.0000
567.00,11.3848,14.8765,0.0000,99.4181,3.4917
567.17,21.2091,15.7391,1.9782,100.0000,-3.4917
567.33,17.6997,15.8195,1.8802,100.0000,0.0000
567.50,20.4554,15.4321,5.0233,100.0000,0.0000
567.67,0.0300,15.8108,-5.7808,98.3333,10.0000
567.83,18.0219,15.6587,0.0000,98.7272,-2.3632
568.00,27.7601,16.4905,3.6328,100.0000,-7.6368
568.17,22.3681,15.7852,6.5829,100.0000,0.0000
568.33,30.0610,16.6000,13.4000,100.0000,0.0000
568.50,5.5163,16.6761,-1.1598,98.3333,10.0000
568.67,22.2868,17.4597,0.0000,99.1379,-4.8271
568.83,10.3889,16.7813,0.0000,98.0725,6.3924
569.00,29.0583,16.8199,2.2384,99.7391,-10.0000
569.17,25.9828,16.7166,7.7009,100.0000,-1.5653
569.33,26.6229,17.0931,9.5297,100.0000,0.0000
569.50,23.3874,17.6111,5.7763,100.0000,0.0000
569.67,15.0440,17.9390,0.0000,99.5175,2.8949
569.83,21.0336,18.9209,0.0000,99.8696,-2.1127
570.00,27.6058,18.9459,7.8777,100.0000,-0.7822
570.17,28.3503,18.7017,9.6486,100.0000,0.0000
570.33,14.6164,17.8421,0.0000,99.4624,3.2256
570.50,21.7539,18.4313,0.0970,100.0000,-3.2256
570.67,13.0857,19.8389,0.0000,98.8745,6.7532
570.83,14.5641,18.9077,0.0000,98.1505,4.3436
571.00,0.0448,18.7207,-8.6760,96.4839,10.0000
571.17,26.8539,20.2675,0.0000,97.5816,-6.5864
571.33,23.5037,20.3947,0.0000,98.0998,-3.1090
571.50,10.0447,19.6464,0.0000,96.4995,9.6017
571.67,0.0000,19.7517,-9.7517,94.8328,10.0000
571.83,0.0226,19.3313,-9.3087,93.1661,10.0000
572.00,13.5664,19.6212,0.0000,92.1570,6.0547
572.17,7.6448,19.5888,-1.9440,90.4903,10.0000
572.33,10.4071,20.8295,-0.4224,88.8237,10.0000
572.50,5.1044,19.3215,-4.2171,87.1570,10.0000
572.67,28.8516,20.3219,0.0000,88.5786,-8.5297
572.83,0.0443,20.0852,-10.0410,86.9120,10.0000
573.00,26.5358,19.0025,0.0000,88.1675,-7.5333
573.17,12.5705,20.4432,0.0000,86.8554,7.8727
573.33,18.5756,20.8766,0.0000,86.4719,2.3010
573.50,0.0133,20.4591,-10.4458,84.8052,10.0000
573.67,8.0300,20.1410,-2.1110,83.1386,10.0000
573.83,21.8374,20.4881,0.0000,83.3634,-1.3492
574.00,0.0473,20.5270,-10.4798,81.6968,10.0000
574.17,28.3244,20.0478,0.0000,83.0762,-8.2766
574.33,11.9208,19.9722,0.0000,81.7343,8.0514
574.50,28.8846,20.0749,0.0000,83.2026,-8.8097
574.67,27.4211,19.1058,0.0000,84.5885,-8.3153
574.83,0.0489,19.4879,-9.4390,82.9218,10.0000
575.00,29.3141,19.5077,0.0000,84.5562,-9.8064
575.17,23.3505,18.6045,0.0000,85.3472,-4.7460
575.33,22.1410,18.4599,0.0000,85.9608,-3.6811
575.50,3.0585,18.4953,-5.4368,84.2941,10.0000
575.67,12.6993,18.9700,0.0000,83.2490,6.2707
575.83,13.4313,18.5569,0.0000,82.3947,5.1256
576.00,26.8326,18.3521,0.0000,83.8081,-8.4805
576.17,18.3064,18.3482,0.0000,83.8011,0.0418
576.33,28.6863,19.2007,0.0000,85.3821,-9.4856
576.50,8.8316,17.5909,0.0000,83.9222,8.7593
576.67,29.1498,18.3445,0.8053,85.5889,-10.0000
576.83,20.6215,16.9263,0.0000,86.2047,-3.6952
577.00,12.7146,17.2118,0.0000,85.4552,4.4972
577.17,29.7415,17.1188,2.6227,87.1219,-10.0000
577.33,0.0427,16.4487,-6.4059,85.4552,10.0000
577.50,25.6072,17.1372,0.0000,86.8669,-8.4700
577.67,4.3607,16.8682,-2.5075,85.2002,10.0000
577.83,28.5856,17.4176,1.1680,86.8669,-10.0000
578.00,28.4932,16.4498,2.0434,88.5335,-10.0000
578.17,16.3427,16.8830,0.0000,88.4435,0.5403
578.33,0.0000,16.6321,-6.6321,86.7768,10.0000
578.50,0.0000,15.2308,-5.2308,85.1101,10.0000
578.67,0.0328,14.9619,-4.9291,83.4435,10.0000
578.83,19.6960,15.5321,0.0000,84.1375,-4.1639
579.00,16.8149,15.5214,0.0000,84.3530,-1.2935
579.17,25.2218,14.6409,0.5809,86.0197,-10.0000
579.33,18.9687,14.4009,0.0000,86.7810,-4.5679
579.50,6.6736,13.9050,0.0000,85.5758,7.2315
579.67,22.4174,14.6012,0.0000,86.8785,-7.8162
579.83,25.2657,13.7310,1.5347,88.5451,-10.0000
580.00,25.6576,13.2509,2.4067,90.2118,-10.0000
580.17,11.8890,13.9154,0.0000,89.8741,2.0264
580.33,3.4204,13.1493,0.0000,88.2526,9.7289
580.50,26.4490,13.3747,3.0743,89.9192,-10.0000
580.67,0.0281,12.5700,-2.5419,88.2526,10.0000
580.83,16.8794,12.4785,0.0000,88.9861,-4.4009
581.00,28.4851,12.9741,5.5109,90.6527,-10.0000
581.17,9.1957,12.7590,0.0000,90.0589,3.5633
581.33,25.4822,12.4093,3.0729,91.7255,-10.0000
581.50,0.0486,11.5756,-1.5269,90.0589,10.0000
581.67,29.1239,11.8469,7.2770,91.7255,-10.0000
581.83,0.0311,12.0911,-2.0600,90.0589,10.0000
582.00,18.6870,11.9341,0.0000,91.1843,-6.7529
582.17,22.5678,11.7666,0.8011,92.8510,-10.0000
582.33,3.0003,11.4673,0.0000,91.4398,8.4670
582.50,9.4541,10.9405,0.0000,91.1921,1.4865
582.67,7.7426,11.1753,0.0000,90.6200,3.4327
582.83,20.3458,10.3606,0.0000,92.2842,-9.9852
